Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
0,-1,-1,-1,-1
1,-1,-1,-1,-1
2,0,0,0,0
3,0,0,0,0
4,9,15,0,3.936
5,9,2376,0,6.048
6,10,2526,0,6.72
7,10,2532,0,6.72
8,10,2527,0,6.72
9,10,2533,0,6.72
10,10,2525,0,6.72
11,10,2542,0,6.72
12,10,2530,0,6.72
13,10,2527,0,6.72
14,10,2528,0,6.72
15,10,2525,0,6.72
16,10,2525,0,6.72
17,10,2533,0,6.72
18,9,2524,0,6.048
19,10,2541,0,6.72
20,10,2515,0,6.72
21,10,2527,0,6.72
22,10,2531,0,6.72
23,10,2533,0,6.72
24,10,2535,0,6.72
25,10,2517,0,6.72
26,10,2527,0,6.72
27,10,2527,0,6.72
28,10,2527,0,6.72
29,10,2533,0,6.72
30,10,2529,0,6.72
31,10,2530,0,6.72
32,10,2528,0,6.72
33,10,2531,0,6.72
34,11,2530,0,6.944
35,9,2527,0,6.048
36,10,2525,0,6.72
37,10,2533,0,6.72
38,10,2518,0,6.72
39,10,2518,0,6.72
40,10,2537,0,6.72
41,10,2528,0,6.72
42,10,2532,0,6.72
43,10,2520,0,6.72
44,10,2532,0,6.72
45,10,2535,0,6.72
46,10,2536,0,6.72
47,10,2525,0,6.72
48,10,2526,0,6.72
49,10,2539,0,6.72
50,10,2526,0,6.72
51,10,2530,0,6.72
52,9,2528,0,6.048
53,10,2528,0,6.72
54,10,2536,0,6.72
55,10,2532,0,6.72
56,10,2534,0,6.72
57,10,2531,0,6.72
58,10,2523,0,6.72
59,10,2537,0,6.72
60,10,2531,0,6.72
61,10,2533,0,6.72
62,10,2529,0,6.72
63,10,2540,0,6.72
64,11,2536,0,6.944
65,10,2523,0,6.72
66,10,2532,0,6.72
67,9,2345,1,6.048
68,9,2535,0,6.048
69,10,2533,0,6.72
70,10,2527,0,6.72
71,10,2534,0,6.72
72,10,2527,0,6.72
73,10,2525,0,6.72
74,10,2536,0,6.72
75,10,2537,0,6.72
76,10,2530,0,6.72
77,10,2535,0,6.72
78,10,2533,0,6.72
79,10,2537,0,6.72
80,10,2530,0,6.72
81,10,2527,0,6.72
82,10,2523,0,6.72
83,10,2528,0,6.72
84,9,2532,0,6.048
85,10,2530,0,6.72
86,10,2530,0,6.72
87,10,2523,0,6.72
88,10,2531,0,6.72
89,10,2541,0,6.72
90,10,2530,0,6.72
91,10,2520,0,6.72
92,10,2523,0,6.72
93,10,2525,0,6.72
94,11,2534,0,6.944
95,10,2520,0,6.72
96,10,2526,0,6.72
97,8,2188,2,5.376
98,10,2523,0,6.72
99,10,2534,0,6.72
100,10,2536,0,6.72
101,9,2536,0,6.048
102,10,2538,0,6.72
103,10,2535,0,6.72
104,10,2533,0,6.72
105,10,2536,0,6.72
106,10,2523,0,6.72
107,10,2529,0,6.72
108,10,2518,0,6.72
109,10,2534,0,6.72
110,10,2525,0,6.72
111,10,2539,0,6.72
112,10,2518,0,6.72
113,10,2535,0,6.72
114,10,2524,0,6.72
115,10,2541,0,6.72
116,10,2525,0,6.72
117,10,2537,0,6.72
118,9,2528,0,6.048
119,10,2535,0,6.72
120,10,2542,0,6.72
121,10,2544,0,6.72
122,10,2521,0,6.72
123,10,2528,0,6.72
124,11,2537,0,6.944
125,10,2532,0,6.72
126,10,2526,0,6.72
127,9,2091,1,6.048
128,10,2537,0,6.72
129,10,2532,0,6.72
130,10,2524,0,6.72
131,10,2528,0,6.72
132,10,2532,0,6.72
133,10,2539,0,6.72
134,9,2541,0,6.048
135,10,2530,0,6.72
136,10,2518,0,6.72
137,10,2531,0,6.72
138,10,2530,0,6.72
139,10,2516,0,6.72
140,10,2528,0,6.72
141,10,2540,0,6.72
142,10,2533,0,6.72
143,10,2530,0,6.72
144,10,2528,0,6.72
145,10,2521,0,6.72
146,10,2523,0,6.72
147,10,2534,0,6.72
148,10,2528,0,6.72
149,10,2530,0,6.72
150,10,2526,0,6.72
151,10,2528,0,6.72
152,9,2524,0,6.048
153,11,2526,0,6.944
154,10,2526,0,6.72
155,10,2519,0,6.72
156,10,2525,0,6.72
157,8,1965,2,5.376
158,10,2531,0,6.72
159,10,2530,0,6.72
160,10,2524,0,6.72
161,10,2534,0,6.72
162,10,2529,0,6.72
163,10,2527,0,6.72
164,10,2527,0,6.72
165,10,2530,0,6.72
166,10,2519,0,6.72
167,9,2519,0,6.048
168,10,2522,0,6.72
169,10,2526,0,6.72
170,10,2533,0,6.72
171,10,2526,0,6.72
172,10,2531,0,6.72
173,10,2533,0,6.72
174,10,2534,0,6.72
175,10,2517,0,6.72
176,10,2525,0,6.72
177,10,2532,0,6.72
178,10,2535,0,6.72
179,10,2522,0,6.72
180,10,2530,0,6.72
181,10,2528,0,6.72
182,10,2538,0,6.72
183,10,2534,0,6.272
184,10,2531,0,6.72
185,10,2522,0,6.72
186,10,2534,0,6.72
187,7,1725,3,4.704
188,10,2535,0,6.72
189,10,2531,0,6.72
190,10,2523,0,6.72
191,10,2523,0,6.72
192,10,2528,0,6.72
193,10,2525,0,6.72
194,10,2531,0,6.72
195,10,2522,0,6.72
196,10,2524,0,6.72
197,10,2520,0,6.72
198,10,2528,0,6.72
199,9,2538,0,6.048
200,10,2536,0,6.72
201,10,2538,0,6.72
202,10,2535,0,6.72
203,10,2523,0,6.72
204,10,2524,0,6.72
205,10,2540,0,6.72
206,10,2537,0,6.72
207,10,2530,0,6.72
208,10,2524,0,6.72
209,10,2528,0,6.72
210,10,2522,0,6.72
211,10,2521,0,6.72
212,10,2536,0,6.72
213,11,2525,0,6.944
214,10,2525,0,6.72
215,9,2535,0,6.048
216,10,2533,0,6.72
217,10,2527,0,6.72
218,10,2524,0,6.72
219,10,2530,0,6.72
220,10,2532,0,6.72
221,10,2536,0,6.72
222,10,2530,0,6.72
223,10,2531,0,6.72
224,10,2532,0,6.72
225,10,2524,0,6.72
226,10,2521,0,6.72
227,10,2534,0,6.72
228,10,2523,0,6.72
229,10,2528,0,6.72
230,10,2522,0,6.72
231,9,2536,0,6.048
232,10,2539,0,6.72
233,10,2530,0,6.72
234,10,2530,0,6.72
235,10,2527,0,6.72
236,10,2533,0,6.72
237,10,2528,0,6.72
238,10,2527,0,6.72
239,10,2528,0,6.72
240,10,2539,0,6.72
241,10,2530,0,6.72
242,10,2535,0,6.72
243,11,2528,0,6.944
244,10,2523,0,6.72
245,10,2534,0,6.72
246,9,2529,0,6.048
247,10,2534,0,6.72
248,10,2524,0,6.72
249,10,2536,0,6.72
250,10,2521,0,6.72
251,10,2519,0,6.72
252,10,2526,0,6.72
253,10,2532,0,6.72
254,10,2527,0,6.72
255,10,2532,0,6.72
256,10,2528,0,6.72
257,10,2525,0,6.72
258,10,2522,0,6.72
259,10,2529,0,6.72
260,10,2537,0,6.72
261,10,2530,0,6.72
262,10,2534,0,6.72
263,9,2532,0,6.048
264,10,2518,0,6.72
265,10,2525,0,6.72
266,10,2538,0,6.72
267,10,2526,0,6.72
268,10,2536,0,6.72
269,10,2527,0,6.72
270,10,2518,0,6.72
271,10,2521,0,6.72
272,10,2528,0,6.72
273,11,2540,0,6.944
274,10,2535,0,6.72
275,10,2518,0,6.72
276,10,2530,0,6.72
277,10,2519,0,6.72
278,10,2528,0,6.72
279,9,2546,0,6.048
280,10,2526,0,6.72
281,10,2533,0,6.72
282,10,2532,0,6.72
283,10,2524,0,6.72
284,10,2520,0,6.72
285,10,2523,0,6.72
286,10,2532,0,6.72
287,10,2525,0,6.72
288,10,2544,0,6.72
289,10,2534,0,6.72
290,10,2524,0,6.72
291,10,2527,0,6.72
292,10,2521,0,6.72
293,10,2527,0,6.72
294,9,2521,0,6.048
295,10,2525,0,6.72
296,10,2528,0,6.72
297,10,2527,0,6.72
298,10,2529,0,6.72
299,10,2534,0,6.72
300,10,2533,0,6.72
301,10,2527,0,6.72
302,10,2531,0,6.72
303,10,2532,0,6.72
304,12,2498,0,7.56
305,5,5,0,3.8
306,0,0,0,0
